RAI_1
0.22
0.77
0.11
0.4
0.01
0.02
0
0.37
1.37
9.52
2.76
1.84
0
0.25
0
0.37
2.39
0.11
0
0.01
0
0
0
0.04
0
0
0
0.02
0.03
0.02
0.09
0.06
0.06
0.22
0.67
1.07
0.04
0.02
0.05
0.18
0.02
0
0
0.26
0
0
0
0
0
0.11
0.14
0.18
0
0
0
0
0
0
0
0
0
0
0
0.01
1.32
4.13
15.15
15.59
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.06
0.01
0
0
0.21
0
0.15
3.38
7.7
0.55
0.81
0.03
0.61
0
0
0
0.34
0.26
0
0
0.02
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.05
0.54
0.29
0
0.03
0.02
1.25
2.51
16.21
1.96
0.91
0.05
0
0
0
0
0
0
0
0
0
0.01
0.4
0
0
0
0
0
0.48
1.46
3.91
1.38
0.34
0.01
0.02
2.5
8.57
0.26
0
0.41
0.02
0.08
0.82
5.2
0.48
0.02
0
0
0
0.18
0.89
0.23
0
0
0
0.05
0.01
0
0.01
0.28
0.79
0.11
0.01
0.11
1.46
9.27
0
0
0
0
0.08
0.68
0.63
0.03
0.43
2.24
0.1
0.03
0.01
0
0
0
0
0
0
0
0
0.54
3
0.11
0.02
0.17
0.55
0.27
0.02
0
0.01
0
0
0
0.01
0.01
0.03
0.01
0.13
5.58
8.94
0.79
0.61
5.79
0.71
1.63
0.59
2.66
3.03
0.97
0
0.01
0.07
0
0
0.13
0.6
4.87
14.18
11.69
0.34
0.27
0.4
0
0
0.01
0.13
0.27
0.07
0
0
0
0.01
0
1.3
5.44
11.19
1.73
0
0.1
0.39
0.07
0
0.08
0.11
0.25
0
0
0
0
0
0
0
0
0.01
0.09
0.84
0.95
0.01
0.42
0.7
2.71
0.91
0.76
0.98
0.91
2.31
0.5
0.04
0.03
0
0.09
0
0
0
0
0
0
0.21
1.64
3.59
0.05
0
0
0
0
0.01
0
0
0
0
0
0
0
0
0
0.01
0.62
0.8
8.29
1.07
0.02
0.06
0.02
0.22
1.02
0.02
0
0.03
0
0
0
0
0.02
0
0.08
0.13
0.21
0.09
0.08
0
0
0.04
0.01
0.06
0.01
0.44
0.01
0
0.08
0
0
1.54
8.19
1.07
0.2
0
0
0
0
0.16
0
0
0.01
0.01
0.01
0
0
0
0
0.07
0.11
0.84
0.76
4.34
16.22
4.72
1.9
0.17
0
0
0.04
0.35
0.49
0.08
0
0.18
0.01
0.22
0.23
0.01
0.01
0.17
0.47
0.06
0
0
0
0
0.44
0
0
0
0
0
0
0.01
0.07
0.04
0
0
0
0
0
0
0
0
0
0
0
0
0.02
0.01
0
0
0
0
0
0
0
0
0.04
0.07
1.27
1
0.52
0.03
0.79
0.52
0.03
0
0.08
0.01
0
0
0.24
0
0.03
1.95
4.98
0.6
0.1
0.25
0
0
0
0.12
0
0
0.09
0.13
0
0
0
0.01
0.09
0
0
0
0
0
0.03
0
0
0
0
0
0
0.01
0
0.01
0
0
0
0
0
0
0.02
0.02
0
1.05
5.26
3.02
0.14
0.04
0.32
0
0.06
0
0
0
0
0.32
0.25
2.03
0.2
1.14
0.66
0.91
15.43
5.04
0.19
0.16
0.98
1.15
0.04
0
0
0.22
3.12
11.1
21.07
3.98
4.12
1.97
0.03
0
0.15
0
0.12
0.18
0.12
0.01
0.49
2.6
3.66
1.02
0
0
0.04
0.17
0.26
0.77
2.87
1.06
0.03
0.01
0.24
2.54
1.05
0.95
0.06
0
0
0
0
0
0.02
0.11
0.05
0.57
0
0
0
0
0.12
5.31
14.38
3.94
5.44
0.49
0.17
0.21
1
1.8
0.17
0.45
0.76
0.09
0
0
0
0.09
0.37
0.19
0.01
0.3
0.09
0.06
0
0
0.1
0.32
0.19
0.75
7.42
2.17
0.55
0.02
0.06
0.72
2.64
5.09
3.08
10.87
10.09
1.47
0.43
0.29
0.87
0.53
0.39
0.22
0
0.66
9.51
5.36
0.27
0.08
0.47
1.12
0.8
0.03
0.05
0.02
0.07
0.23
0
0
0.05
0.18
0.01
0.02
0.03
0.09
0.24
0.71
0.98
0.12
0
0
0.47
2.74
0.07
1.14
0.58
0.4
0.08
0.03
0.22
1.18
0.25
0.01
0.01
0
0.22
0.52
0.66
3.07
1.04
0.12
0.34
0.05
0.05
1.08
1.92
1.27
0.44
2.02
0.03
0.25
1.15
8.44
2.57
1.18
0.12
0.02
0
0
0.03
0.74
0.47
0.33
0.05
1.72
4.27
0.75
0.15
0.04
0
0.22
0.09
0.25
0.75
0.21
0.09
0.94
1.16
0.17
0.07
0.4
0.04
0.02
0
0
0
0
0.26
0.74
0
0.05
0.04
0
0.05
0
0
0
0.02
0
0
0
0
0.05
0.01
0.13
0.16
1.13
0
0
0
0.02
0.01
0.08
0.02
0.1
0
0
0
0
0
0.01
0
0
0
0.11
0.08
0
0
0
0.03
0.54
7.51
4.03
0.73
0
0
0
0.06
0
0
0
0.32
0
0
0
0.01
0.23
0.52
0
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0.12
0
0
0
0
0
0.01
0
0.01
0.38
0.78
0.74
0.26
0.14
0.16
0
0
0.01
0
0
0.02
0
0
0.02
0.05
0.1
0.01
0.04
0.09
0
0
0.05
0.11
0
0.01
0
0
0.5
0
2.01
7.52
0.89
0
0
0
0
0
0
0
0
0
0.03
0.16
0
0
0.03
1.12
2.43
0.36
0
0
0.03
0.54
1.45
3.83
0.68
0
0
0.1
0.01
0
0.1
0
0
0
0.12
0.26
0
0
0
0
0.01
0.07
0.03
0.04
0.27
0.95
1.21
0.04
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0
0
0.56
3.69
5.46
0
0.19
0.28
0
0
0
0.02
0
0
0
0
0
0
0.01
0.39
1.64
7.65
5.32
0.61
0.22
0
0.01
0
0
0
0
0
0
0
0.05
0
0.02
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0.1
0.08
0
0
0
0.13
1.04
1.16
0.14
0.23
0.03
0.49
1
0.09
0.11
0.45
3.3
1.03
0.38
0.05
0.32
2.73
1.24
0.11
0.05
0.47
0
0.29
0.42
0.37
0.17
0.2
0.26
0
0.02
0.01
0.01
0.05
0
0
0
0.02
0.01
0
0
0.06
1.06
0.14
0.02
1.51
4.84
2.57
1.31
0.12
0
0.19
1.11
2.9
0.25
0
0
0.01
0.06
0.18
0.1
1.78
2.66
0.54
2.22
3.67
0.63
0.05
0.01
0
0
0
0.07
0
0
0.06
0
0
0.01
0.01
0
0
0.05
2.72
10.03
9.46
1.86
0.34
0.1
0.53
0.36
0.12
0.28
5.08
14.73
3.13
2.62
1
0.59
0.32
0.05
0.75
0.16
0.02
0.05
0
0.1
0.73
0.26
0
0.01
0
0
0.18
0
0.01
0.12
0.85
1.88
0.95
4.01
1.7
0.22
0.16
0.68
0.05
0.02
0
0.3
1.39
0.05
0
0.08
0
0
0
0
0.02
0.03
0
0.92
6.96
3.15
0.45
0.38
0.03
0
0
0.04
0.51
0.96
0.03
0
0.01
0.12
1.51
2.93
3.2
0.57
0
0
0
0
0.09
0.4
0.24
0
0.03
0
0
0.04
0
0
0.03
0.13
0.15
0.02
0.07
0.22
0.05
0
0
0
0.02
0.03
0.63
0.73
0
0
0.02
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0
0
0
0
0
0.07
1.71
2.67
0.21
0
0
0.01
0
0.2
0.08
0.16
0.59
0.23
0
0.11
2.61
1.7
0.02
0
0.05
0.07
0.03
0.03
0
0.17
0.17
0.01
0
0.03
0
0
0
0.01
0.05
0
0
0.02
0.49
1.79
0.01
0.01
0
0
0.01
0.01
0
0
0
0
0
0
0
0
0
0
0.04
0.01
0
0
0
0
0
0
0
0
0
0.01
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0
0
0
0
0
0
0
0
0
0
0
0.4
3.23
10.25
2.44
0
0.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.05
0.03
0.02
0.17
0.53
0.01
0
0
0
0
0.06
0
0
0
0
0.03
0.66
3.35
0.24
0.02
0
0
0
0.03
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.03
1
1.81
0.02
0
0
0.01
0.48
1.43
0.69
0.49
0.02
0.01
0.01
0.07
0.41
2.31
1.33
1.27
0.58
1.05
1.42
0.13
0
0
0.01
0.01
0
0
0
0
0
0
0
0
0.13
0.94
1.42
0.2
0.02
0
0.02
0
0
0
0.06
0
0
0.09
0.9
0.4
0.02
0.12
0.34
0.1
0.24
0.09
0.01
0.01
0
0
0.04
0.05
0.99
1.4
0.15
0
0.05
0.13
0
0.05
0.01
0
0.01
0
0
0
0.01
0
0
0
0.02
0.87
2.95
1.8
0.33
0.15
0
0.03
0
0.26
1.23
2.04
0.19
0.01
0.09
0.06
0
0.12
0
0
0.02
0.03
0.15
0.22
2.37
4.33
0.2
0.1
0.15
0.21
0.01
0.11
0
0
0
0.06
0.43
2.78
0.07
0.11
0.04
0
0.02
0.24
0.25
0
0
0
0.05
0
0
0.19
1.34
0.21
0.01
0.01
0
0
0
0
0.06
0.06
0
0.12
1.98
6.17
3.86
0.01
0.21
2.58
2.58
0.24
0
0
0
0
0
0
0
0.39
1.69
0.12
0.01
0
0
0.02
0.06
0
0
0
0
0.03
0.49
0.02
0.05
0
0
0.13
0.15
0.22
0.22
0
0
0
0
0.1
0.63
3.17
7.27
0.05
0.02
0
0.01
1.79
1.39
0.15
0.17
1.53
7.91
24.48
5.89
4.02
0.32
0.06
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0.05
0.1
0.05
0.02
0
0
0
0
0
0
0.02
0
0
0
0
0
0.03
0.11
0
0
0
0.01
0.08
0.04
0
0
0
0
1.83
3.6
0.54
0
0
0
0.05
0.1
0
0
0
0.1
0.6
1.7
0.38
0.45
0
0
0
0
0
0
0
0
0
0
0
0
0.11
0.53
3.42
12.43
0.33
0.13
2
7
0.05
0.46
2.77
0.63
0.01
0.08
0.09
0
0.12
0.14
1.43
0.03
0.31
0.03
0.08
0.03
0.16
0.42
2.1
0.55
0
0.4
0.02
0
0
0.93
2.7
0.18
0.01
0
0.68
1.08
3.03
0.06
0
0
0.05
0.01
0.01
0.24
0
0
0.39
0.57
2.6
4.52
6.76
2.9
1.58
0.03
0.11
0.5
0.01
0
0
0.01
0.03
0.08
0.02
0.22
1.05
0.01
0.05
0.09
0
0
0.01
0
0
0.01
0.01
2.04
4.71
0.95
0.33
0.15
0
0
0
0
0
0
0
0
0.02
0.11
0.77
2.98
6.2
2.53
0.91
0.39
0.33
1.64
5.53
1.36
0.1
0.7
1.82
0.04
0.13
0.36
0.06
0.02
0.01
0.12
0.1
0.26
0.8
0.23
0
0
0.09
0.14
0.1
0.36
1.53
0.06
0.03
0.12
0
0
0
0
0.14
3.59
10.36
2.01
2.21
0.03
0.49
1.52
0.79
0.04
0.02
0
0.02
0.02
0.03
0.26
0.72
2.48
2.67
0.83
1.34
0.76
0.03
0.01
0
0
0
0
0
0.02
0.05
0.02
0.07
0
0.05
0.4
0.02
0.25
0
0.01
0.17
0.04
0
0
0.1
0.93
0.6
0.04
0
0.42
4.74
16.92
0.77
0.61
1.21
9.05
0.56
2.05
0.01
0.03
0
0
0.01
0.13
0.02
0
0.87
8.24
11.5
1.33
0.02
0.18
0
0.93
5.15
3.46
9.9
0.51
0.41
3.16
0.06
0.01
0
0.03
0.04
0.23
0.16
0.07
0
0
0.24
1.67
8.17
6.27
0.47
0.16
0.17
0
0
0.1
0.02
0.87
3.64
0.05
0.05
0.05
0
0.41
0.09
0
0
0.04
0.51
2.91
0.03
0
0
0
0.13
0.03
0
0.73
2.63
0.1
0.02
0.05
0.1
0.18
0.42
0.09
0
0.12
0
0
0.01
0.08
0.12
0.67
2.15
4.89
9.84
5.39
0.02
0
0
0
0
0.01
0.11
0
0
0.06
0.05
0.05
0
0.11
0.2
0.02
0
0.02
0.21
2.51
1.01
0.02
0.04
0
0
4.81
13.44
15.96
5.65
0.11
0
0.45
7.99
18.04
3.1
0.04
0
0
0
0
0.21
0.88
0.05
0.02
0.11
0.01
0.03
0.25
0
0.17
1.36
10.62
0.02
0.01
0
0
0.35
1.04
0.02
0
0
0
0
0
0.01
0
0
0.01
0.17
0
0
0
0
0
0
0
0
0
0
0.38
2.48
0.5
0
0.07
0.57
2.76
0.39
0.02
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.01
0.01
0.01
0.1
1.39
0.07
0.07
0
0
0.02
0
0
0
0
0.02
0
0
0
0
0
0
0
0
0.05
0
0
0
0
0
0
0.39
0.06
0
0
0
0.23
0.15
2.03
4.58
0.02
0.06
0.11
0
0
0.02
0.1
0.07
0.61
2.9
1.24
2.38
1.21
0.01
0
0.07
0.16
0.04
0.25
2.12
0.8
0.04
0
0
0
0.01
0.25
1.13
0.01
0.05
0.08
0.35
1.76
2.55
0
0.11
0
0.07
1.57
3.85
0.6
0.14
0.01
0
0
0
0
0.09
0.06
0.1
0.03
0.01
0.07
0.03
0
0
0
0.01
0.07
0.15
1.96
8.9
2.55
4.79
0.26
0.11
0
0
0.05
0.27
2.29
5.44
7.93
0.16
0.05
0
0.02
0.02
1.42
15.65
3.78
0
0.06
0.56
4.69
5.18
0.56
0.62
0.03
0.02
0.01
0.46
0.06
0.03
0
1.27
6.79
1.36
0.5
0.01
0.04
0.04
0.07
0
0
0
0
0.02
0.51
1.56
0.01
0
0.03
0.18
0
0
0.08
0.04
0
0.07
0.25
0.01
0.12
0.04
0.08
0.09
0.06
0.02
0.35
4.16
4.47
2.72
11.43
1.85
0.54
0.06
0.27
0.13
0
0.01
0
0.05
0.02
0
0
0
0
0.01
0
0.04
0
0.07
0.46
0.59
0.11
0.32
0.14
0
0.01
0.78
4.05
0.32
0
0
0
0
0.03
1.65
2.76
0.14
0
0
0.03
0
1.61
9.5
15.74
3.63
0.14
0.44
2.96
2.45
13.78
7.08
0.06
0.04
0.04
0
0
0
0
0
0
0
0.29
0.87
10.72
0.29
0.53
0
0.1
0.03
0
0.13
0.02
0
0
0
0
0
0
0
0
0
0
0.07
0
0
0
0
0
0
0
0
0
0
0
0.03
0
0
0
0
0
0
0
0.25
0
0.07
0.73
1.34
0.28
3.36
4.45
0.44
0
0.02
0.01
0
0
0
0
0
0
0
0
0
0
2.45
9.49
5.63
0.01
0
0
0
0
0.01
0
0.03
0.09
0
0.48
1.84
2.68
0
0
0
0
0.26
0.01
0.04
0
0.11
0.53
0.22
0.19
0.09
0.01
0
0
0.16
0.56
0
0
0.08
0
0.02
0.05
0.57
4.11
0.03
0
0
0.11
3.26
11.29
2.96
0.02
0
0.04
0.19
0.51
0.08
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.02
0
0
0
0
0
0.98
0.08
0.45
1.42
0.11
0.03
0
0
0.01
0.04
0.03
0.03
0.25
3.38
10.33
2.75
0
0.01
3.2
16.4
32.91
0.64
0.19
0.21
0.18
0
0
0
0
0
0
0
0.23
2.01
13.65
4.36
1.85
0.39
0.23
0.02
0
0.27
1.58
1.04
0
0
0
0.02
1.19
3.92
3.11
0.46
0
0.01
0
0
0
0
0
0.05
0.12
0
0
0.05
0.95
1.97
2.55
3.27
9.99
3
2.78
0.38
0.29
0.33
0.2
0.1
0.22
1.63
0.72
0
0
0.02
0.06
0.23
2.64
0.09
0.08
0.05
0.19
0.08
0.01
0.01
0.61
6.78
2.22
0.19
0.05
0.15
0.09
0.58
7.08
8.03
7.82
0.25
0.2
0.02
0
0.02
0.22
1.87
12.61
9.25
1.65
1.58
0.11
0.3
0.09
0.59
0.17
0.09
0.12
0.09
0.1
0.18
1.27
0.36
1.79
0.84
0.16
0.32
0.95
1.97
0.04
0.02
0
0
0.01
0.62
1.52
0.07
0.03
0.01
0.02
0.01
0
0
0
0
0
0.03
0.05
0.02
0
0.01
0
0.08
0
0
0.01
0.1
0.29
2.17
3.63
0.16
0
0
0.33
0.83
4.6
1.34
0.05
0.07
0.62
4.47
0.1
0.32
0.32
0.42
0.93
0.42
0.07
0.46
0.96
0.07
0.04
0.01
0.1
0.12
0.12
0.04
0.04
0
0
0.06
0.02
0
0
0.02
0.01
0.61
3.35
0
0.05
0.24
1.27
0.14
0.43
0
0.01
0.18
1.9
0.78
0.03
0.05
0.2
2.69
3.36
0.01
0.02
0.05
0.33
1.25
2.84
3.2
2.87
0
0
0.01
0.04
0
0
0
0
0.05
0.02
0.03
0.18
0.03
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.01
0.01
0
0.05
0.24
0.01
0.01
0
0
0
0
0
0.01
0
0
0
0.05
0.03
0
0.06
0
0
0
0
0.05
0.01
0
0
0
0
0.22
0.79
2.48
0.01
0
0
0
0
0
0
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.12
0
0
0
0
0.03
0.11
0.95
0
0
0
0
0
0
0
0.16
0.23
0
0.17
0
0
0.01
0
0
0.03
0.15
0
0
0.01
0.43
0
0.01
0
3.22
31.34
16.23
6.73
0.31
0.29
0.02
0
0.01
0.66
4.33
10.1
20.47
2
0.14
0.4
0.01
0
0
0
0
0
0
0
0.06
0.25
1.45
5.09
11.72
5.34
0.23
0
0
0
0
0.01
0
0
0
0
0
0
0
0.01
0
0
0.03
0
0
0
0.3
1.69
0.05
0.12
0.58
0.04
0
0.02
0.04
0
0.02
0
0
0
0.53
0.59
0
0.01
0.12
0.01
0
0
0.03
3.37
14.42
2.78
1.4
0.04
0.51
0.5
0.06
0.05
0.09
0.95
7.34
32.79
24.57
4.13
0.28
0.43
1.12
0.12
0
0
0
0
0.03
0.1
0.39
3.41
2.9
0.26
0
0
0
0
0
0
0.01
0.32
0.38
9.97
0.29
0.22
2.1
14.01
5.31
0.14
0.31
1.1
0.18
0.17
0.62
0.05
0
0.02
0.06
0.11
0.01
0
0
0
0
0
0
0.05
0.06
0.07
0.12
2.18
0.86
0.16
0.12
0.78
0.12
0.07
0.67
0.18
0.1
0.35
1.65
4.88
0.44
0.45
3.53
0.37
0.16
0.18
0.05
0.22
0.02
0.02
0.02
0.06
1.09
0.06
0
0
0.01
0.07
0.21
6.19
10.68
0.06
0.07
0
0.04
0.15
0.17
0.55
0.1
0.76
0.2
0.43
4.07
25.53
7.2
8.45
1.57
0.19
0.21
0.2
0.03
1.71
16.22
4.3
0.57
1.8
0.76
2.58
0.23
0
0.03
0.8
1.05
0.04
0.02
0.18
0.11
0
0.19
0.82
11
8.83
0.71
0.31
1.55
11.34
13.54
2.78
0.82
0.24
1.01
0.05
0.23
0.03
0.05
0.45
0.19
0.1
0
0
0
0.07
0.24
0.18
0.14
0.03
0.39
1.87
0.05
0.01
0.02
0.02
0.59
2.35
0.2
0
0.01
0.24
0.03
0.03
0.06
0
0
0
0.08
0
0.66
2.07
10.93
0.11
0.04
0
0.36
4.85
2.41
0.25
1.01
0.11
0
0.05
0.02
0.71
2.25
1.42
0.8
0
0.04
0
0.02
0.53
0
0
0
0
0.07
2.13
2.13
0
0.09
0.02
0.07
1.8
9.35
0.14
0.03
0
0
0.05
2.41
0.01
0
0
0.01
0.1
0.27
0
0
0
0
0
0
0
0
0
0.46
0.09
0.1
0.02
0
0.01
